_real_time,_totl_time,missn_time,timer_time,_zulu_time,local_time,hobbs_time,__mag_comp,mavar__deg,__lat__deg,__lon__deg,__altftmsl,__altftagl,___onrunwy,__alt__ind,__latorign,__lonorign,NAV_1,_freqNAV_1,_stbyNAV_1,_typeNAV_2,_freqNAV_2,_stbyNAV_2,_typeNAV_1,n-typNAV_1,to-frNAV_1,m-crsNAV_1,r-brgNAV_1,dme-dNAV_1,h-defNAV_1,v-defNAV_2,n-typNAV_2,to-frNAV_2,m-crsNAV_2,r-brgNAV_2,dme-dNAV_2,h-defNAV_2,v-defADF_1,_freqADF_1,_cardADF_1,r-brgADF_1,n-typADF_2,_freqADF_2,_cardADF_2,r-brgADF_2,n-typ__DME,nav01__DME,_mode__DME,found__DME,_dist__DME,speed__DME,_time__DME,n-typDME-3_freq,
326.54340,23.23433,21.73174,0.00000,13.16148,14.16148,2.28203,110.33263,-1.73123,47.43456,5.07653,2960.99072,1935.85400,0.00000,2956.12158,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,173.99825,43.56445,9.89035,2.34673,0.00000,0.00000,0.00000,319.95621,89.99946,0.00000,0.00000,0.00000,309.00000,0.00000,89.99945,0.00000,210.00000,0.00000,89.99946,0.00000,0.00000,2.00000,1.00000,9.89035,61.10904,9.67839,3.00000,10940.00000,
327.54242,24.23337,22.73079,0.00000,13.16176,14.16176,2.28231,106.57735,-1.73136,47.43431,5.07700,2965.70605,1948.17395,0.00000,2960.94263,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,174.09441,46.51421,9.87382,2.37040,0.00000,0.00000,0.00000,319.90436,89.99946,0.00000,0.00000,0.00000,309.00000,0.00000,89.99945,0.00000,210.00000,0.00000,89.99946,0.00000,0.00000,2.00000,1.00000,9.87382,58.46957,10.08840,3.00000,10940.00000,
328.53851,25.22945,23.72687,0.00000,13.16203,14.16203,2.28259,104.04305,-1.73149,47.43408,5.07749,2972.77588,1960.74646,0.00000,2966.16724,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,174.19667,49.59987,9.85820,2.39559,0.00000,0.00000,0.00000,319.84009,89.99946,0.00000,0.00000,0.00000,309.00000,0.00000,89.99945,0.00000,210.00000,0.00000,89.99946,0.00000,0.00000,2.00000,1.00000,9.85820,55.09859,10.67208,3.00000,10940.00000,
329.54053,26.23147,24.72889,0.00000,13.16231,14.16231,2.28286,102.15219,-1.73163,47.43386,5.07800,2982.09277,1978.67407,0.00000,2973.37769,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,174.30562,52.76451,9.84351,2.42243,0.00000,0.00000,0.00000,319.76071,89.99946,0.00000,0.00000,0.00000,309.00000,0.00000,89.99945,0.00000,210.00000,0.00000,89.99946,0.00000,0.00000,2.00000,1.00000,9.84351,51.27754,11.44633,3.00000,10940.00000,
330.54587,27.23683,25.73424,0.00000,13.16259,14.16259,2.28314,100.26498,-1.73177,47.43366,5.07854,2992.56812,1999.28503,0.00000,2982.53198,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,174.42111,55.93632,9.82985,2.45095,0.00000,0.00000,0.00000,319.66812,89.99946,0.00000,0.00000,0.00000,309.00000,0.00000,89.99945,0.00000,210.00000,0.00000,89.99946,0.00000,0.00000,2.00000,1.00000,9.82985,47.34862,12.37372,3.00000,10940.00000,
331.54077,28.23172,26.72914,0.00000,13.16287,14.16287,2.28342,98.25935,-1.73192,47.43348,5.07908,3003.26514,2014.45129,0.00000,2992.69482,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,174.54002,59.05800,9.81744,2.48040,0.00000,0.00000,0.00000,319.56271,89.99946,0.00000,0.00000,0.00000,309.00000,0.00000,89.99945,0.00000,210.00000,0.00000,89.99946,0.00000,0.00000,2.00000,1.00000,9.81744,43.22318,13.50166,3.00000,10940.00000,
332.55225,29.24320,27.74062,0.00000,13.16315,14.16315,2.28370,96.16417,-1.73207,47.43332,5.07965,3014.11011,2024.68408,0.00000,3003.45215,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,174.66574,62.22916,9.80599,2.49937,0.00000,0.00000,0.00000,319.44189,89.99946,0.00000,0.00000,0.00000,309.00000,0.00000,89.99945,0.00000,210.00000,0.00000,89.99946,0.00000,0.00000,2.00000,1.00000,9.80599,38.98548,14.93111,3.00000,10940.00000,
333.54965,30.24059,28.73801,0.00000,13.16343,14.16343,2.28398,94.18603,-1.73222,47.43318,5.08022,3024.67505,2034.21667,0.00000,3014.10474,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,174.79428,65.35937,9.79591,2.49999,0.00000,0.00000,0.00000,319.31122,89.99946,0.00000,0.00000,0.00000,309.00000,0.00000,89.99945,0.00000,210.00000,0.00000,89.99946,0.00000,0.00000,2.00000,1.00000,9.79591,34.63424,16.74930,3.00000,10940.00000,
334.55319,31.24415,29.74156,0.00000,13.16370,14.16370,2.28426,92.36746,-1.73238,47.43306,5.08081,3035.18823,2043.26123,0.00000,3024.72583,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,174.92754,68.51584,9.78699,2.50000,0.00000,0.00000,0.00000,319.16760,89.99946,0.00000,0.00000,0.00000,309.00000,0.00000,89.99945,0.00000,210.00000,0.00000,89.99946,0.00000,0.00000,2.00000,1.00000,9.78699,30.15687,19.19233,3.00000,10940.00000,
335.55386,32.24479,30.74221,0.00000,13.16398,14.16398,2.28453,90.76315,-1.73253,47.43296,5.08141,3045.59766,2051.77759,0.00000,3035.21362,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,175.06413,71.67068,9.77938,2.50000,0.00000,0.00000,0.00000,319.01233,89.99946,0.00000,0.00000,0.00000,309.00000,0.00000,89.99945,0.00000,210.00000,0.00000,89.99946,0.00000,0.00000,2.00000,1.00000,9.77938,25.54009,22.60124,3.00000,10940.00000,
336.55154,33.24248,31.73989,0.00000,13.16426,14.16426,2.28481,89.38061,-1.73269,47.43289,5.08202,3055.93628,2059.80615,0.00000,3045.60010,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,175.20331,74.81860,9.77309,2.50000,0.00000,0.00000,0.00000,318.84708,89.99946,0.00000,0.00000,0.00000,309.00000,0.00000,89.99945,0.00000,210.00000,0.00000,89.99946,0.00000,0.00000,2.00000,1.00000,9.77309,20.77867,27.57186,3.00000,10940.00000,
337.55209,34.24303,32.74044,0.00000,13.16454,14.16454,2.28509,88.20199,-1.73285,47.43283,5.08263,3066.28467,2067.41748,0.00000,3055.97095,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,175.34583,77.97730,9.76812,2.50000,0.00000,0.00000,0.00000,318.67029,89.99946,0.00000,0.00000,0.00000,309.00000,0.00000,89.99945,0.00000,210.00000,0.00000,89.99946,0.00000,0.00000,2.00000,1.00000,9.76812,15.93137,35.77358,3.00000,10940.00000,
338.54935,35.24029,33.73771,0.00000,13.16481,14.16481,2.28537,87.22468,-1.73301,47.43280,5.08325,3076.58789,2074.57983,0.00000,3066.29077,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,175.49011,81.12563,9.76451,2.50000,0.00000,0.00000,0.00000,318.48425,89.99946,0.00000,0.00000,0.00000,309.00000,0.00000,89.99945,0.00000,210.00000,0.00000,89.99946,0.00000,0.00000,2.00000,1.00000,9.76451,11.02484,50.96307,3.00000,10940.00000,
339.54514,36.23609,34.73351,0.00000,13.16509,14.16509,2.28564,86.43727,-1.73318,47.43279,5.08387,3086.86792,2087.26660,0.00000,3076.58228,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,175.63632,84.26963,9.76227,2.50000,0.00000,0.00000,0.00000,318.28894,89.99946,0.00000,0.00000,0.00000,309.00000,0.00000,89.99945,0.00000,210.00000,0.00000,89.99946,0.00000,0.00000,2.00000,1.00000,9.76227,6.10653,89.37064,3.00000,10940.00000,
340.54242,37.23993,35.73734,0.00000,13.16537,14.16537,2.28592,85.85036,-1.73334,47.43280,5.08449,3097.22266,2102.36670,0.00000,3086.94604,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,175.78482,87.43880,9.76142,2.50000,0.00000,0.00000,0.00000,318.08276,89.99948,0.00000,0.00000,0.00000,309.00000,0.00000,89.99947,0.00000,210.00000,0.00000,89.99948,0.00000,0.00000,2.00000,1.00000,9.76142,1.09166,413.40555,3.00000,10940.00000,
341.54633,38.24973,36.74715,0.00000,13.16565,14.16565,2.28620,85.30895,-1.73350,47.43283,5.08512,3107.63062,2117.40186,0.00000,3097.36084,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,175.93520,90.62704,9.76198,2.50000,0.00000,0.00000,0.00000,317.86630,89.99950,0.00000,0.00000,0.00000,309.00000,0.00000,89.99950,0.00000,210.00000,0.00000,89.99950,0.00000,0.00000,2.00000,1.00000,9.76198,4.10467,166.81590,3.00000,10940.00000,
342.54062,39.25170,37.74912,0.00000,13.16593,14.16593,2.28648,84.64220,-1.73366,47.43288,5.08575,3117.94946,2132.15308,0.00000,3107.69458,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,176.08492,93.79156,9.76397,2.50000,0.00000,0.00000,0.00000,317.64352,89.99953,0.00000,0.00000,0.00000,309.00000,0.00000,89.99952,0.00000,210.00000,0.00000,89.99953,0.00000,0.00000,2.00000,1.00000,9.76397,9.17483,67.64662,3.00000,10940.00000,
343.54068,40.25175,38.74916,0.00000,13.16621,14.16621,2.28676,83.84054,-1.73382,47.43296,5.08637,3128.24390,2136.64355,0.00000,3117.98633,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,176.23430,96.94897,9.76736,2.50000,0.00000,0.00000,0.00000,317.41327,89.99953,0.00000,0.00000,0.00000,309.00000,0.00000,89.99952,0.00000,210.00000,0.00000,89.99953,0.00000,0.00000,2.00000,1.00000,9.76736,14.31551,42.56290,3.00000,10940.00000,
344.53998,41.25106,39.74847,0.00000,13.16648,14.16648,2.28704,82.93338,-1.73398,47.43306,5.08698,3138.52759,2133.09937,0.00000,3128.27173,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,176.38321,100.10328,9.77216,2.50000,0.00000,0.00000,0.00000,317.17624,89.99953,0.00000,0.00000,0.00000,309.00000,0.00000,89.99952,0.00000,210.00000,0.00000,89.99953,0.00000,0.00000,2.00000,1.00000,9.77216,19.33210,31.17577,3.00000,10940.00000,
345.53659,42.24765,40.74507,0.00000,13.16676,14.16676,2.28731,81.88094,-1.73414,47.43318,5.08759,3148.77881,2141.58447,0.00000,3138.52881,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,176.53075,103.24747,9.77833,2.50000,0.00000,0.00000,0.00000,316.93359,89.99953,0.00000,0.00000,0.00000,309.00000,0.00000,89.99952,0.00000,210.00000,0.00000,89.99953,0.00000,0.00000,2.00000,1.00000,9.77833,24.29282,24.63751,3.00000,10940.00000,
346.53708,43.24816,41.74557,0.00000,13.16704,14.16704,2.28759,80.65904,-1.73429,47.43333,5.08819,3159.06323,2154.54517,0.00000,3148.81885,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,176.67715,106.40233,9.78592,2.50000,0.00000,0.00000,0.00000,316.68378,89.99953,0.00000,0.00000,0.00000,309.00000,0.00000,89.99952,0.00000,210.00000,0.00000,89.99953,0.00000,0.00000,2.00000,1.00000,9.78592,29.25712,20.36270,3.00000,10940.00000,
347.53995,44.27959,42.77700,0.00000,13.16733,14.16733,2.28788,79.21636,-1.73445,47.43350,5.08880,3169.65771,2164.80542,0.00000,3159.43408,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,176.82634,109.65319,9.79519,2.50000,0.00000,0.00000,0.00000,316.42050,89.99957,0.00000,0.00000,0.00000,309.00000,0.00000,89.99957,0.00000,210.00000,0.00000,89.99957,0.00000,0.00000,2.00000,1.00000,9.79519,34.33695,17.33148,3.00000,10940.00000,
348.53983,45.28351,43.78092,0.00000,13.16761,14.16761,2.28816,77.63142,-1.73459,47.43369,5.08937,3179.96118,2174.62061,0.00000,3169.74023,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,176.96881,112.81480,9.80558,2.50000,0.00000,0.00000,0.00000,316.15915,89.99957,0.00000,0.00000,0.00000,309.00000,0.00000,89.99957,0.00000,210.00000,0.00000,89.99957,0.00000,0.00000,2.00000,1.00000,9.80558,39.24642,15.17089,3.00000,10940.00000,
349.54541,46.28908,44.78650,0.00000,13.16788,14.16788,2.28844,75.86230,-1.73474,47.43390,5.08994,3190.27344,2184.56689,0.00000,3180.05249,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,177.10861,115.97914,9.81733,2.50000,0.00000,0.00000,0.00000,315.89282,89.99957,0.00000,0.00000,0.00000,309.00000,0.00000,89.99957,0.00000,210.00000,0.00000,89.99957,0.00000,0.00000,2.00000,1.00000,9.81733,43.92076,13.54908,3.00000,10940.00000,
350.54810,47.30411,45.80152,0.00000,13.16817,14.16817,2.28872,73.89044,-1.73488,47.43412,5.09049,3200.67432,2194.72534,0.00000,3190.46655,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,177.24632,119.16998,9.83051,2.50000,0.00000,0.00000,0.00000,315.62024,89.99960,0.00000,0.00000,0.00000,309.00000,0.00000,89.99959,0.00000,210.00000,0.00000,89.99960,0.00000,0.00000,2.00000,1.00000,9.83051,48.65368,12.23570,3.00000,10940.00000,
351.54324,48.31858,46.81600,0.00000,13.16845,14.16845,2.28900,71.73285,-1.73501,47.43438,5.09103,3211.06128,2203.95654,0.00000,3200.86914,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,177.38010,122.35521,9.84499,2.50000,0.00000,0.00000,0.00000,315.34430,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,9.84499,53.24648,11.19680,3.00000,10940.00000,
352.54651,49.32187,47.81929,0.00000,13.16873,14.16873,2.28928,69.41800,-1.73514,47.43465,5.09154,3221.32544,2210.70654,0.00000,3211.13281,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,177.50804,125.50130,9.86053,2.50000,0.00000,0.00000,0.00000,315.06897,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,9.86053,57.42944,10.36252,3.00000,10940.00000,
353.55585,50.33543,48.83285,0.00000,13.16901,14.16901,2.28956,66.89790,-1.73526,47.43494,5.09204,3231.68701,2217.58081,0.00000,3221.49902,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,177.63268,128.67500,9.87743,2.50000,0.00000,0.00000,0.00000,314.78851,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,9.87743,61.75534,9.66453,3.00000,10940.00000,
354.55533,51.34091,49.83833,0.00000,13.16929,14.16929,2.28984,64.22045,-1.73538,47.43524,5.09251,3241.95801,2224.46582,0.00000,3231.78003,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,177.75102,131.81824,9.89533,2.50000,0.00000,0.00000,0.00000,314.50882,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,9.89533,65.67625,9.08850,3.00000,10940.00000,
355.55820,52.34378,50.84120,0.00000,13.16957,14.16957,2.29012,61.37850,-1.73549,47.43556,5.09296,3252.19482,2231.40796,0.00000,3242.02441,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,177.86343,134.94804,9.91428,2.50000,0.00000,0.00000,0.00000,314.22903,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,9.91428,69.54450,8.60218,3.00000,10940.00000,
356.55936,53.34494,51.84236,0.00000,13.16984,14.16984,2.29040,58.37579,-1.73559,47.43590,5.09338,3262.40698,2238.42261,0.00000,3252.24683,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,177.97025,138.06677,9.93421,2.50000,0.00000,0.00000,0.00000,313.94922,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,9.93421,73.10849,8.19204,3.00000,10940.00000,
357.54980,54.34003,52.83745,0.00000,13.17012,14.17012,2.29067,55.23156,-1.73569,47.43625,5.09377,3272.55103,2248.60010,0.00000,3262.40161,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,178.07031,141.16096,9.95498,2.50000,0.00000,0.00000,0.00000,313.67166,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,9.95498,76.46803,7.84296,3.00000,10940.00000,
358.55887,55.35608,53.85350,0.00000,13.17040,14.17040,2.29095,51.86408,-1.73578,47.43662,5.09414,3282.90088,2259.42358,0.00000,3272.76440,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,178.16594,144.31354,9.97711,2.50000,0.00000,0.00000,0.00000,313.38904,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,9.97711,79.70965,7.53793,3.00000,10940.00000,
359.56299,56.36022,54.85764,0.00000,13.17068,14.17068,2.29123,48.30902,-1.73586,47.43700,5.09448,3293.12793,2270.37085,0.00000,3282.98486,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,178.25362,147.42679,9.99983,2.50000,0.00000,0.00000,0.00000,313.11108,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,9.99983,82.55474,7.28747,3.00000,10940.00000,
360.55695,57.35417,55.85159,0.00000,13.17096,14.17096,2.29151,44.29087,-1.73593,47.43739,5.09479,3303.29810,2281.49512,0.00000,3293.11328,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,178.33353,150.48291,10.02308,2.50000,0.00000,0.00000,0.00000,312.83795,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,10.02308,85.21583,7.07555,3.00000,10940.00000,
361.55051,58.34772,56.84513,0.00000,13.17123,14.17123,2.29179,39.83408,-1.73600,47.43779,5.09507,3313.55811,2292.93213,0.00000,3303.29224,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,178.40669,153.39275,10.04696,2.50000,0.00000,0.00000,0.00000,312.56750,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,10.04696,87.39866,6.90947,3.00000,10940.00000,
362.54855,59.34576,57.84318,0.00000,13.17151,14.17151,2.29206,35.23548,-1.73606,47.43820,5.09532,3323.95728,2305.65601,1.00000,3313.60254,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,178.47346,156.07784,10.07150,2.50000,0.00000,0.00000,0.00000,312.29865,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,10.07150,89.21201,6.78426,3.00000,10940.00000,
363.55423,60.35144,58.84886,0.00000,13.17179,14.17179,2.29234,30.79891,-1.73611,47.43862,5.09556,3334.49756,2318.71655,1.00000,3324.07422,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,178.53487,158.47392,10.09667,2.50000,0.00000,0.00000,0.00000,312.03052,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,10.09667,90.66200,6.68927,3.00000,10940.00000,
364.55560,61.35815,59.85557,0.00000,13.17207,14.17207,2.29262,26.79410,-1.73616,47.43905,5.09578,3345.05957,2329.75781,1.00000,3334.61450,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,178.59084,160.53680,10.12222,2.50000,0.00000,0.00000,0.00000,311.76492,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,10.12222,91.88502,6.61784,3.00000,10940.00000,
365.56046,62.36300,60.86042,0.00000,13.17235,14.17235,2.29290,23.35017,-1.73620,47.43948,5.09597,3355.57349,2340.81396,1.00000,3345.14771,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,178.64198,162.26880,10.14801,2.50000,0.00000,0.00000,0.00000,311.50143,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,10.14801,92.76163,6.57101,3.00000,10940.00000,
366.55786,63.36040,61.85781,0.00000,13.17263,14.17263,2.29318,20.50406,-1.73624,47.43991,5.09616,3365.95898,2351.24756,1.00000,3355.58203,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,178.68857,163.69176,10.17383,2.50000,0.00000,0.00000,0.00000,311.24164,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,10.17383,93.46891,6.53510,3.00000,10940.00000,
367.55353,64.36025,62.85767,0.00000,13.17290,14.17290,2.29346,18.18704,-1.73628,47.44034,5.09633,3376.31372,2364.14453,1.00000,3365.98560,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,178.73201,164.86139,10.19989,2.50000,0.00000,0.00000,0.00000,310.98227,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,10.19989,94.06820,6.50792,3.00000,10940.00000,
368.55185,65.36604,63.86346,0.00000,13.17318,14.17318,2.29373,16.32842,-1.73631,47.44078,5.09650,3386.67749,2379.34033,1.00000,3376.39917,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,178.77289,165.82156,10.22626,2.50000,0.00000,0.00000,0.00000,310.72208,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,10.22626,94.59333,6.48904,3.00000,10940.00000,
369.54373,66.35793,64.85534,0.00000,13.17346,14.17346,2.29401,14.87917,-1.73635,47.44121,5.09666,3396.85645,2395.52417,1.00000,3386.63062,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,178.81113,166.59685,10.25239,2.50000,0.00000,0.00000,0.00000,310.46625,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,10.25239,94.99343,6.47647,3.00000,10940.00000,
370.54761,67.36179,65.85920,0.00000,13.17374,14.17374,2.29429,13.72037,-1.73638,47.44165,5.09681,3407.12549,2412.88501,1.00000,3396.92847,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,178.84770,167.24438,10.27895,2.50000,0.00000,0.00000,0.00000,310.20667,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,10.27895,95.33914,6.46481,3.00000,10940.00000,
371.54297,68.35715,66.85458,0.00000,13.17401,14.17401,2.29457,12.80737,-1.73641,47.44209,5.09696,3417.28369,2427.97534,1.00000,3407.11279,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,178.88268,167.78000,10.30537,2.50000,0.00000,0.00000,0.00000,309.94897,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,10.30537,95.67039,6.46077,3.00000,10940.00000,
372.53909,69.35327,67.85069,0.00000,13.17429,14.17429,2.29484,12.07165,-1.73644,47.44254,5.09710,3427.43188,2443.08521,1.00000,3417.28149,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,178.91646,168.23244,10.33191,2.50000,0.00000,0.00000,0.00000,309.69061,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,10.33191,96.05442,6.45783,3.00000,10940.00000,
373.54166,70.35584,68.85326,0.00000,13.17457,14.17457,2.29512,11.46527,-1.73646,47.44298,5.09724,3437.63257,2458.30273,1.00000,3427.49365,47.50000,5.00000,11145.00000,11300.00000,3.00000,11735.00000,11710.00000,0.00000,3.00000,1.00000,178.94945,168.62283,10.35869,2.50000,0.00000,0.00000,0.00000,309.43005,89.99963,0.00000,0.00000,0.00000,309.00000,0.00000,89.99963,0.00000,210.00000,0.00000,89.99963,0.00000,0.00000,2.00000,1.00000,10.35869,96.31168,6.45526,3.00000,10940.00000,
374.53598,71.36130,69.85871,0.00000,13.17485,14.17485,2.29540,10.95880,-1.73649,47.44343,5.09738,3447.85205,2473.57397,1.00000,3437.74023,47.50000,5.00000,11145.00000,11300.00000,3.00000,11710.00000,11735.00000,3.00000,3.00000,1.00000,178.98137,168.96056,10.38563,2.50000,0.00000,3.00000,2.00000,338.68552,57.83578,0.00000,1.57509,0.00000,309.00000,0.00000,89.99965,0.00000,210.00000,0.00000,89.99965,0.00000,0.00000,2.00000,1.00000,10.38563,96.54774,6.45477,3.00000,10940.00000,
